Hour,Minute,SensorID,SmartObjectID,CurrentReading,RecordedTime,SensorType,SmartObjectLocation,SmartObjectName
21,11,3,1,0,"2024-04-11 21:11:27","Light Intensity",Arkonor,CafeteriaInside
21,11,3,1,0,"2024-04-11 21:11:33","Light Intensity",Arkonor,CafeteriaInside
21,11,3,1,0,"2024-04-11 21:11:39","Light Intensity",Arkonor,CafeteriaInside
21,11,3,1,0,"2024-04-11 21:11:45","Light Intensity",Arkonor,CafeteriaInside
21,11,3,1,0,"2024-04-11 21:11:51","Light Intensity",Arkonor,CafeteriaInside
21,11,3,1,0,"2024-04-11 21:11:57","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:03","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:09","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:15","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:21","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:28","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:33","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:42","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:48","Light Intensity",Arkonor,CafeteriaInside
21,12,3,1,0,"2024-04-11 21:12:54","Light Intensity",Arkonor,CafeteriaInside
21,13,3,1,0,"2024-04-11 21:13:05","Light Intensity",Arkonor,CafeteriaInside
21,13,3,1,0,"2024-04-11 21:13:12","Light Intensity",Arkonor,CafeteriaInside
21,13,3,1,0,"2024-04-11 21:13:21","Light Intensity",Arkonor,CafeteriaInside
21,13,3,1,0,"2024-04-11 21:13:29","Light Intensity",Arkonor,CafeteriaInside
21,13,3,1,0,"2024-04-11 21:13:38","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:00","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:06","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:12","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:28","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:53","Light Intensity",Arkonor,CafeteriaInside
21,14,3,1,0,"2024-04-11 21:14:56","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:02","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:08","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:14","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:20","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:26","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:32","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:38","Light Intensity",Arkonor,CafeteriaInside
21,15,3,1,0,"2024-04-11 21:15:48","Light Intensity",Arkonor,CafeteriaInside
21,16,3,1,0,"2024-04-11 21:16:07","Light Intensity",Arkonor,CafeteriaInside
21,16,3,1,0,"2024-04-11 21:16:10","Light Intensity",Arkonor,CafeteriaInside
21,16,3,1,0,"2024-04-11 21:16:24","Light Intensity",Arkonor,CafeteriaInside
21,16,3,1,0,"2024-04-11 21:16:29","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:02","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:12","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:17","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:34","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:40","Light Intensity",Arkonor,CafeteriaInside
21,17,3,1,0,"2024-04-11 21:17:53","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:01","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:09","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:20","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:26","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:32","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:38","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:43","Light Intensity",Arkonor,CafeteriaInside
21,18,3,1,0,"2024-04-11 21:18:50","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:01","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:07","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:13","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:19","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:25","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:31","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:37","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:43","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:49","Light Intensity",Arkonor,CafeteriaInside
21,19,3,1,0,"2024-04-11 21:19:55","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:01","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:07","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:13","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:19","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:25","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:35","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:41","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:47","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:53","Light Intensity",Arkonor,CafeteriaInside
21,20,3,1,0,"2024-04-11 21:20:59","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:06","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:17","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:23","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:29","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:35","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:42","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:48","Light Intensity",Arkonor,CafeteriaInside
21,21,3,1,0,"2024-04-11 21:21:54","Light Intensity",Arkonor,CafeteriaInside
21,22,3,1,0,"2024-04-11 21:22:00","Light Intensity",Arkonor,CafeteriaInside
21,22,3,1,0,"2024-04-11 21:22:09","Light Intensity",Arkonor,CafeteriaInside
21,22,3,1,0,"2024-04-11 21:22:15","Light Intensity",Arkonor,CafeteriaInside
21,22,3,1,0,"2024-04-11 21:22:20","Light Intensity",Arkonor,CafeteriaInside
21,23,3,1,0,"2024-04-11 21:23:37","Light Intensity",Arkonor,CafeteriaInside
21,23,3,1,0,"2024-04-11 21:23:44","Light Intensity",Arkonor,CafeteriaInside
21,23,3,1,0,"2024-04-11 21:23:52","Light Intensity",Arkonor,CafeteriaInside
21,23,3,1,0,"2024-04-11 21:23:58","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:06","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:12","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:18","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:24","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:31","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:37","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:43","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:49","Light Intensity",Arkonor,CafeteriaInside
21,24,3,1,0,"2024-04-11 21:24:55","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:01","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:07","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:13","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:19","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:25","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:31","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:37","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:43","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:49","Light Intensity",Arkonor,CafeteriaInside
21,25,3,1,0,"2024-04-11 21:25:55","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:01","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:07","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:13","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:19","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:25","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:47","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:47","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:52","Light Intensity",Arkonor,CafeteriaInside
21,26,3,1,0,"2024-04-11 21:26:59","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:04","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:10","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:16","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:23","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:29","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:35","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:41","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:46","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:53","Light Intensity",Arkonor,CafeteriaInside
21,27,3,1,0,"2024-04-11 21:27:59","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:05","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:12","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:18","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:24","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:30","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:36","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:42","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:48","Light Intensity",Arkonor,CafeteriaInside
21,28,3,1,0,"2024-04-11 21:28:54","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:00","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:06","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:12","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:18","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:24","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:36","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:40","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:47","Light Intensity",Arkonor,CafeteriaInside
21,29,3,1,0,"2024-04-11 21:29:59","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:05","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:11","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:17","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:23","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:29","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:35","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:41","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:47","Light Intensity",Arkonor,CafeteriaInside
21,30,3,1,0,"2024-04-11 21:30:54","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:07","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:15","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:20","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:26","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:31","Light Intensity",Arkonor,CafeteriaInside
21,31,3,1,0,"2024-04-11 21:31:37","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,0,"2024-04-12 12:31:14","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,0,"2024-04-12 12:31:20","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,1438,"2024-04-12 12:31:26","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,2727,"2024-04-12 12:31:32","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,0,"2024-04-12 12:31:38","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,267,"2024-04-12 12:31:44","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,2998,"2024-04-12 12:31:50","Light Intensity",Arkonor,CafeteriaInside
12,31,3,1,0,"2024-04-12 12:31:56","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,1687,"2024-04-12 12:32:02","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,560,"2024-04-12 12:32:08","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,21,"2024-04-12 12:32:14","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,0,"2024-04-12 12:32:20","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,347,"2024-04-12 12:32:26","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,560,"2024-04-12 12:32:32","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,526,"2024-04-12 12:32:38","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,1008,"2024-04-12 12:32:44","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,1069,"2024-04-12 12:32:50","Light Intensity",Arkonor,CafeteriaInside
12,32,3,1,1270,"2024-04-12 12:32:56","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,0,"2024-04-12 12:33:02","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,1711,"2024-04-12 12:33:08","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,971,"2024-04-12 12:33:14","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,0,"2024-04-12 12:33:21","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,0,"2024-04-12 12:33:26","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,354,"2024-04-12 12:33:32","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,114,"2024-04-12 12:33:38","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,1131,"2024-04-12 12:33:44","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,0,"2024-04-12 12:33:50","Light Intensity",Arkonor,CafeteriaInside
12,33,3,1,3758,"2024-04-12 12:33:56","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,2690,"2024-04-12 12:34:03","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,805,"2024-04-12 12:34:09","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,368,"2024-04-12 12:34:15","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,0,"2024-04-12 12:34:21","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,962,"2024-04-12 12:34:27","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,0,"2024-04-12 12:34:33","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,2611,"2024-04-12 12:34:39","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,0,"2024-04-12 12:34:45","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,2710,"2024-04-12 12:34:51","Light Intensity",Arkonor,CafeteriaInside
12,34,3,1,0,"2024-04-12 12:34:57","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,1678,"2024-04-12 12:35:03","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,432,"2024-04-12 12:35:09","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,0,"2024-04-12 12:35:15","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,1669,"2024-04-12 12:35:21","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,1486,"2024-04-12 12:35:27","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,4095,"2024-04-12 12:35:33","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,0,"2024-04-12 12:35:39","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,535,"2024-04-12 12:35:45","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,2064,"2024-04-12 12:35:51","Light Intensity",Arkonor,CafeteriaInside
12,35,3,1,4095,"2024-04-12 12:35:57","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,0,"2024-04-12 12:36:03","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,0,"2024-04-12 12:36:09","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,511,"2024-04-12 12:36:15","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,271,"2024-04-12 12:36:21","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,272,"2024-04-12 12:36:27","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,1747,"2024-04-12 12:36:33","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,3775,"2024-04-12 12:36:39","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,967,"2024-04-12 12:36:45","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,2880,"2024-04-12 12:36:51","Light Intensity",Arkonor,CafeteriaInside
12,36,3,1,0,"2024-04-12 12:36:58","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,0,"2024-04-12 12:37:04","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,3164,"2024-04-12 12:37:10","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,3408,"2024-04-12 12:37:16","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,0,"2024-04-12 12:37:22","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,0,"2024-04-12 12:37:28","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,946,"2024-04-12 12:37:34","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,3136,"2024-04-12 12:37:40","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,2155,"2024-04-12 12:37:46","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,0,"2024-04-12 12:37:52","Light Intensity",Arkonor,CafeteriaInside
12,37,3,1,417,"2024-04-12 12:37:58","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,3056,"2024-04-12 12:49:18","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,700,"2024-04-12 12:49:24","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,0,"2024-04-12 12:49:30","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,4095,"2024-04-12 12:49:37","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,0,"2024-04-12 12:49:43","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,4095,"2024-04-12 12:49:48","Light Intensity",Arkonor,CafeteriaInside
12,49,3,1,0,"2024-04-12 12:49:55","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,4095,"2024-04-12 12:50:01","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,0,"2024-04-12 12:50:06","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,3554,"2024-04-12 12:50:12","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,1749,"2024-04-12 12:50:19","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,0,"2024-04-12 12:50:46","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,1253,"2024-04-12 12:50:52","Light Intensity",Arkonor,CafeteriaInside
12,50,3,1,4095,"2024-04-12 12:50:58","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,4095,"2024-04-12 12:51:04","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,2441,"2024-04-12 12:51:12","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,3283,"2024-04-12 12:51:16","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,186,"2024-04-12 12:51:22","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,164,"2024-04-12 12:51:28","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,97,"2024-04-12 12:51:34","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,0,"2024-04-12 12:51:40","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,0,"2024-04-12 12:51:46","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,66,"2024-04-12 12:51:52","Light Intensity",Arkonor,CafeteriaInside
12,51,3,1,0,"2024-04-12 12:51:59","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,137,"2024-04-12 12:52:04","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,0,"2024-04-12 12:52:11","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,75,"2024-04-12 12:52:16","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,64,"2024-04-12 12:52:23","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,0,"2024-04-12 12:52:29","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,0,"2024-04-12 12:52:35","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,0,"2024-04-12 12:52:41","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,45,"2024-04-12 12:52:47","Light Intensity",Arkonor,CafeteriaInside
12,52,3,1,0,"2024-04-12 12:52:54","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,0,"2024-04-12 12:53:00","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,0,"2024-04-12 12:53:07","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,75,"2024-04-12 12:53:12","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,0,"2024-04-12 12:53:18","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,0,"2024-04-12 12:53:24","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,0,"2024-04-12 12:53:31","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,65,"2024-04-12 12:53:37","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,67,"2024-04-12 12:53:43","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,27,"2024-04-12 12:53:49","Light Intensity",Arkonor,CafeteriaInside
12,53,3,1,47,"2024-04-12 12:53:55","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,61,"2024-04-12 12:54:01","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,43,"2024-04-12 12:54:07","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,0,"2024-04-12 12:54:13","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,42,"2024-04-12 12:54:19","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,49,"2024-04-12 12:54:25","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,0,"2024-04-12 12:54:31","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,49,"2024-04-12 12:54:39","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,0,"2024-04-12 12:54:43","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,43,"2024-04-12 12:54:49","Light Intensity",Arkonor,CafeteriaInside
12,54,3,1,0,"2024-04-12 12:54:55","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,36,"2024-04-12 12:55:01","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,0,"2024-04-12 12:55:07","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,41,"2024-04-12 12:55:13","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,78,"2024-04-12 12:55:19","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,0,"2024-04-12 12:55:45","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,0,"2024-04-12 12:55:51","Light Intensity",Arkonor,CafeteriaInside
12,55,3,1,0,"2024-04-12 12:55:57","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,0,"2024-04-12 12:56:03","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,83,"2024-04-12 12:56:09","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,0,"2024-04-12 12:56:15","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,93,"2024-04-12 12:56:21","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,38,"2024-04-12 12:56:27","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,0,"2024-04-12 12:56:33","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,16,"2024-04-12 12:56:39","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,0,"2024-04-12 12:56:46","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,59,"2024-04-12 12:56:52","Light Intensity",Arkonor,CafeteriaInside
12,56,3,1,48,"2024-04-12 12:56:58","Light Intensity",Arkonor,CafeteriaInside
12,57,3,1,59,"2024-04-12 12:57:04","Light Intensity",Arkonor,CafeteriaInside
12,57,3,1,0,"2024-04-12 12:57:10","Light Intensity",Arkonor,CafeteriaInside
12,57,3,1,35,"2024-04-12 12:57:16","Light Intensity",Arkonor,CafeteriaInside
12,57,3,1,75,"2024-04-12 12:57:22","Light Intensity",Arkonor,CafeteriaInside
12,57,3,1,80,"2024-04-12 12:57:28","Light Intensity",Arkonor,CafeteriaInside
